,TRAIN_MSE,DEV_MSE,TEST1_MSE,TEST2_MSE,TRAIN_MAE,DEV_MAE,TEST1_MAE,TEST2_MAE
69,0.03811660245226767,0.046429495185046916,0.04547933538088062,0.05226585295869733,0.13461342031043647,0.15135825523814098,0.14847630030836834,0.16352496044827788
70,0.03812877317838021,0.047262754955647766,0.046047996087895685,0.05274504951235965,0.13528930974346678,0.1529668465818068,0.1502239195783133,0.1647236264973412
71,0.041096153780584635,0.05510629737197153,0.05273908374386879,0.062316478036794076,0.1447223784839547,0.1740548719151708,0.16724139570309812,0.18675909735105714
72,0.03807317993158196,0.04851171113934443,0.04721023417072542,0.055202700210097655,0.13440390221091192,0.15550419639627672,0.1520017026545484,0.16902640308416395
73,0.03862992250180952,0.045034054124415315,0.04464649856670591,0.05009954548808819,0.14058739122981725,0.14855768256379456,0.14945355735182494,0.15857124887350155
74,0.03796165100770109,0.0461953377297619,0.04549030230376011,0.05260842449473055,0.13476472280229498,0.14873999657000206,0.14771356050306786,0.16254738437942745
75,0.03760464034351193,0.04323374633100592,0.04323923785314464,0.0485678732885877,0.13464553780790411,0.14253538085450262,0.143541041619559,0.15436753323654198
76,0.03749460819551942,0.04626117579128502,0.04545742817039725,0.05228532445550765,0.1340958574108896,0.15125543312451714,0.14930744380545566,0.16384197702530512
77,0.03851262708603336,0.042873121187878435,0.04298583571489492,0.04778849118454611,0.1389201885076444,0.1428057558521195,0.14473813070893554,0.15293371398443611
78,0.0385441474506769,0.043135440154201135,0.04302444965093995,0.04759202382895237,0.13836169894549671,0.1433673955108762,0.1447124457762012,0.15278692862624824
79,0.03734487484110482,0.04700081868399501,0.04611272072405356,0.053989061243448745,0.13343202250435848,0.15056738934294225,0.14925457980328755,0.16502286340726302
80,0.03733614026158381,0.04400786340741495,0.04381538427069417,0.04983284774402644,0.13481982728192204,0.14456648276029552,0.14529030526111056,0.15702329904254386
81,0.03744679380870807,0.0481141558697143,0.046890873457361384,0.05500971495211792,0.13153013859372545,0.15151973759567974,0.14892842525923813,0.16574698209175862
82,0.03691557427114021,0.04459061845583879,0.04398606429217379,0.050211453606951686,0.13048034480880838,0.14493349823642362,0.14372764271191035,0.15732619551177526
83,0.037911893056876436,0.04335021454376696,0.04346157333808191,0.048767250568474696,0.13656915296350816,0.14253946461473535,0.14441815627154622,0.1546772155817723
84,0.03982389833335608,0.05149700721381628,0.049490143416045226,0.05757528861963775,0.1422136144468715,0.1658960214857287,0.16111301265866965,0.17767910682755028
85,0.03718791352535788,0.04363740928237112,0.04310087909741157,0.048435140314451536,0.13355775401929615,0.14441071006362338,0.14379983314838451,0.15476482353941173
86,0.037498493261001915,0.045241102171028384,0.04461861553901527,0.051343354129951266,0.13382446852273056,0.14755937830367075,0.14641443148955402,0.1608117419579952
87,0.03671704341307016,0.044533537328884966,0.04394965723430284,0.05084162404473196,0.13106403848355516,0.14488848820202035,0.1441056251355199,0.1582479606602816
88,0.037080547386176166,0.04437634730520314,0.04356645298530858,0.04966056576031168,0.13126106110408536,0.14510520211055508,0.1433744660423906,0.15666699930698813
89,0.03750024090891483,0.04257559132482648,0.04265307394110116,0.04774109987224509,0.13297961486452645,0.1398591241810546,0.14081846007271367,0.15171180887030275
90,0.037162474532013705,0.047357779942444576,0.045875755791296095,0.05327511692580494,0.13277852275707575,0.15454522503249066,0.15035725760646582,0.16671172544406831
91,0.03802802305411906,0.04864134958549767,0.04713014709256106,0.05505881992402493,0.13783288451969222,0.1570134767047244,0.15428441411296792,0.1694802582722649
92,0.037519095764814214,0.04164650676887216,0.041841031129928236,0.04627258373200226,0.13530899822618606,0.13937033608355778,0.1410282659839997,0.14918777112059411
93,0.03635302209838291,0.043041732852788894,0.042702124522236366,0.04857604960947229,0.12946880241881814,0.14100168773211888,0.14070723726952106,0.15341003595982622
94,0.03713054012823058,0.04641047580952296,0.04514557990378448,0.05220509299969246,0.13176632523916712,0.15120967087349635,0.1478458516445736,0.1636993466124972
95,0.036229352151320816,0.045293024035441526,0.044046717658072235,0.05119214424790952,0.1292092770438733,0.14540305608227616,0.14318920576359068,0.1578485274768249
96,0.037536635997203034,0.043941865668550836,0.043532634853783336,0.049913176683238164,0.13722203003800154,0.14561061069469325,0.1459248466225012,0.1568054360212629
97,0.03639220409036116,0.04244330386179072,0.041984765235409637,0.047269236185606696,0.12903034777449282,0.13890417865025384,0.1384447077006035,0.15021450650558646
98,0.03689067269092471,0.04331011870661563,0.043054912809090864,0.04901545687643207,0.1311999611449855,0.14230225526226448,0.1420134344423644,0.1547854118051145
99,0.03600024264749198,0.043335736207993206,0.042477701464955435,0.0486015601888199,0.12751929074372487,0.14015030492902206,0.13893697470893265,0.15198070109317233
100,0.03722680107639973,0.04732726316540283,0.04613784519211291,0.05386804406634913,0.13145522402270265,0.1522652522699545,0.14922446614357182,0.16599172200665913
101,0.037011782558905734,0.042947889199172064,0.04263402772116448,0.0478262191469504,0.1344515669779223,0.1443770490842111,0.14405243446416235,0.15554441130374635
102,0.036006812307425265,0.042316954933459015,0.04199636935621033,0.04755714654595793,0.13046307412336602,0.14010497760432675,0.1404058761396664,0.15185005129663734
103,0.036569608730361934,0.04764083557565524,0.046098071516360216,0.054142682626876784,0.13076845914878835,0.15350993433608034,0.14949542560860082,0.1666518414489908
104,0.03806413866332013,0.04925185166776047,0.047604624267792536,0.05585850662793089,0.13630454590909966,0.15852728780357364,0.15492658134088153,0.17184967206361842
105,0.03594301394023985,0.04341363066818015,0.04271253368431823,0.049069696292914536,0.13076170013361596,0.14250841675008705,0.14195374840271285,0.15482806466063131
106,0.03586278728578215,0.0439219069207083,0.04271080322440305,0.048907554132559684,0.12907334790887182,0.14486323368202653,0.142126911059322,0.155838492192678
107,0.03579778587088089,0.044076905867812,0.0432161004707984,0.05037373851156341,0.1272313854539021,0.14251276687434322,0.1408898972483556,0.15580558184169285
108,0.0358483308420602,0.04291131281039951,0.04251276110376021,0.04889558590558552,0.13015407059850045,0.14044726254345988,0.14082380335976347,0.15297817493738478
109,0.03622998467193588,0.04270018179640924,0.04223804286969055,0.047952234080173815,0.13333941531294674,0.14313731997738482,0.14339992291521972,0.15384664725057232
110,0.037582547291821616,0.04998901448417163,0.0483373232895896,0.05704645705983144,0.1344220268190307,0.1604447857569528,0.15606536288522768,0.1742541934513139
111,0.036574892903551016,0.042121804052961766,0.04207265158520982,0.04788100312140164,0.1324538746576848,0.1402253703638678,0.14093512206882972,0.15174890827572585
112,0.03573498483288875,0.042957789264466216,0.04234358361216733,0.04868350091109873,0.13099275663388388,0.14268602637316558,0.1422443621987998,0.15416196260702958
113,0.03554552709589602,0.044722399103740686,0.04350581743919876,0.05071790497215002,0.12849671994873074,0.14722632193718713,0.14439948540085915,0.15972670463134245
114,0.0352786472038443,0.04356825362515721,0.04282031564771197,0.04984913564048357,0.12602072363178468,0.1415779715007717,0.14015599385070587,0.15472239529713155
115,0.03631412309889059,0.04418977858383267,0.043374579630375436,0.05023089691943237,0.12647336645934407,0.1418161019744889,0.1398460448198937,0.15474659215230535
116,0.03547088008963605,0.041616009134724234,0.041200780784457054,0.047120985642175546,0.1287699512889988,0.13836403388144985,0.13812291760839338,0.1495443347340462
117,0.03634541747215677,0.047714057491904736,0.046209259968742686,0.054897446544778426,0.13124450523394599,0.15459153967842426,0.15077853520257894,0.1688496387943592
118,0.03542957227553764,0.04377015785427901,0.043063517751109684,0.05043275185052714,0.1257501274829343,0.14179481366076727,0.14030285327199854,0.15550657677277088
119,0.036205809607326785,0.04475911004264408,0.043776296113294776,0.05122180318272354,0.1345746552984853,0.14696456375698114,0.14612354112578185,0.15858039154675715
120,0.035573096083277134,0.04465541827913699,0.0436145827588219,0.05038624825193578,0.1274267362820222,0.14625486310569766,0.14354444560588606,0.15841064262416804
121,0.03525111577100218,0.04485535742218712,0.0439028638527964,0.051918903003603016,0.12731747986106265,0.1458058045973847,0.14380636963508273,0.1602582015884536
122,0.03530035280372939,0.04259888048237502,0.04178964504479562,0.04818182550707386,0.12892581554753935,0.1414141450227307,0.140141598517196,0.15211957445587354
123,0.035514838777259576,0.043173819966798636,0.04262805467930683,0.04932434188046178,0.12599409979721846,0.14109020595525867,0.1397998226566336,0.15354140811105169
124,0.03499919734822307,0.0415568090906873,0.0411207199434706,0.04678001254803649,0.12778825549184608,0.13879134818181496,0.1385007386236916,0.14952417337387733
125,0.03490301535103128,0.042132644848444895,0.04152761527082531,0.047726525597991024,0.12785949924748216,0.14061977988224836,0.1398413743767429,0.15186025171018552
126,0.03497814515223039,0.04320130497943485,0.042427674013696265,0.049236115294548216,0.12538519114889288,0.14089993163993295,0.13926304855202667,0.15292049260774182
127,0.03572940131008909,0.044889751074302285,0.04408352425861145,0.050920330537512264,0.12967956910464054,0.14862356416284372,0.14657880253839814,0.16111957978802238
128,0.034419127846753404,0.04211632798699833,0.04164712080812828,0.048025370714115084,0.12474564803880064,0.1390289128541413,0.13809820961258826,0.15114061645293395
129,0.036217349395393415,0.04095468841977752,0.041116121123367766,0.04605212095859867,0.13170510884632733,0.1364727001172184,0.13829718631145935,0.14691907768468196
130,0.03446170048684848,0.041666146673826746,0.041004487067261,0.04726237477852194,0.1233850718314949,0.1361792516372348,0.1350697558670236,0.14807264904047818
131,0.03451622727002023,0.0434730362670467,0.04268658721453658,0.04935771847751316,0.12602011224907514,0.14325527250080033,0.1416525771732565,0.15537748813122446
132,0.03480283182514394,0.04350145004052977,0.04254847051806631,0.049119462336936516,0.12861662426510914,0.1433774537357108,0.14243631269147733,0.15458278724491195
133,0.0346059263245363,0.041532425545472686,0.04120722043334238,0.04710884837516202,0.12798596135268542,0.13866575921615232,0.1389526981966074,0.1493923734626514
134,0.03463552501556407,0.04152165799272732,0.041117011572223916,0.0470107275706943,0.12670332908290344,0.13806211672373267,0.13784085198723495,0.1493692647645404
135,0.03632626483717754,0.048159390870031696,0.04657994745028365,0.05452952447633616,0.13302516032845382,0.15804971431585765,0.15365577357114027,0.17027785931044245
136,0.03519597079683204,0.040980713555768496,0.04073520681715385,0.04576993040477136,0.13022586244378048,0.13881109769255656,0.13908697923291186,0.1480648467090039
137,0.0342596290757738,0.04467204870112757,0.04328493308540959,0.051170181810522505,0.12368467227557894,0.14360629192701388,0.14056728939001992,0.15642725515072245
138,0.03466070503258965,0.042671341751321895,0.04214219903819246,0.049303243880103896,0.12390384339162835,0.1384372611213517,0.13752929402891154,0.1516725793772896
139,0.03414841499285026,0.04239296044089458,0.041635194630164164,0.04785489800392381,0.1251896399885616,0.14040348141812106,0.1392114415296772,0.15137930006868888
140,0.03393260841927088,0.04325529211948228,0.042174524061698505,0.04931222352998902,0.1237017457041831,0.1406682083233691,0.13874603199292082,0.1527009043621537
141,0.03470522959501601,0.04168185658195271,0.041243957985167536,0.04723104331270694,0.12997758648099514,0.1408154206518959,0.1406181517962108,0.15090700205833854
142,0.0344146271747114,0.042781915903924835,0.04216494014205816,0.04842574596751723,0.1282589579180583,0.1446693180508795,0.14327485527901576,0.15598985805127444
143,0.0340953365559721,0.04336865675364157,0.04245018795445995,0.049639238238601335,0.12618139844366102,0.14316156183306536,0.14163950741131034,0.15507898345196275
144,0.03390386058757669,0.04336745923395858,0.042382654884250914,0.049597080097569184,0.12351078214668056,0.1433433475043683,0.14073195971845248,0.15578084337524653
145,0.034196882227356534,0.04094401326818888,0.04072189175409225,0.04647129674272516,0.12748704447122228,0.1380188494793054,0.1385616790237576,0.14910235176070424
146,0.03576144307042145,0.04813690098616768,0.046792260951243794,0.05569264356641961,0.13081057314738065,0.1555513094462271,0.15233215504204667,0.16961361494587038
147,0.03457077814426932,0.041722103718980746,0.041256198077393856,0.0476101186195476,0.13003009247833186,0.14106485998657192,0.1407547700506462,0.15130730636834566
148,0.033903985778213595,0.04169326898681888,0.0411172101388975,0.048122453575699664,0.12575747030880094,0.13951596212335415,0.13837416659345564,0.15131584719763505
149,0.033792270496927235,0.040886242182779496,0.0405773714222764,0.046230453904243116,0.12332406810802768,0.13661439860210456,0.13615009669889538,0.1475296968058985
150,0.033868669448182884,0.042268752922687336,0.04163226062612778,0.047882613921925526,0.12521208274597825,0.14219413327150696,0.14056282864107647,0.1533964972664046
151,0.03349486185741763,0.041807475501153685,0.04117758730707286,0.04799094825516344,0.12353788870379695,0.1394221023689514,0.13812241489908572,0.1513363070191953
152,0.03485412903988038,0.04498975259577751,0.044196469426421775,0.051893907402919166,0.12862901233500015,0.15053582725455564,0.14799332744563187,0.16404704868366787
153,0.03374610299155766,0.041065485189429235,0.04052480598984149,0.04649177715955698,0.12417275238430475,0.13699970016383484,0.13641803775511066,0.14825230149988095
154,0.033733494895768726,0.04347006758777591,0.042737531237087525,0.05093180948842559,0.12422197623210865,0.14164452202878142,0.1402579116738616,0.15588310598687038
155,0.03448971783339152,0.045511591286531816,0.04486691201666591,0.054506442308159216,0.12477364076977342,0.14613660824645552,0.14476764660900338,0.16323196555357386
