epoch,acc,loss,val_acc,val_loss
0,0.51053697,0.6928347902438499,0.507092,0.6942998692221407
1,0.51395184,0.6923718807076289,0.51328117,0.6938471428058203
2,0.51480293,0.6923554891639068,0.5152272,0.6931150165445074
3,0.5174085,0.6920237891962212,0.51510686,0.6930105589423619
4,0.5188026,0.6917946556374409,0.5117264,0.6935884963319323
5,0.51807684,0.691753404976897,0.5124486,0.693287280052138
6,0.5201445,0.6915762711966574,0.51334137,0.693640868324659
7,0.5193509,0.6914277032900654,0.5157488,0.6943958803002389
8,0.5203377,0.6913549391076903,0.5149062,0.6932193143543072
9,0.52065104,0.6911740901650496,0.5140536,0.6933773818017487
10,0.5223062,0.6909736782544568,0.5149363,0.6932928630049866
11,0.5212933,0.6909111238899813,0.5168021,0.6937205562274427
12,0.5210322,0.6908118600880593,0.5139733,0.6936864169206695
13,0.5218415,0.6907071697101694,0.5121677,0.6942394084277035
