epoch,acc,loss,val_acc,val_loss
0,0.53401875,0.6885147758913295,0.5038052,0.697305183196793
1,0.5419618,0.6867258249599767,0.50880444,0.6975753220663246
2,0.5423974,0.6860711549987323,0.50724214,0.697047318297373
3,0.543406,0.6854480062808775,0.50425154,0.6970819091526568
4,0.5430048,0.6851833984991916,0.50960785,0.6980695896435803
5,0.5475093,0.684104614590876,0.5105229,0.6968301316943509
6,0.5468675,0.6838302615242358,0.508425,0.6966790494598605
7,0.54775006,0.6832429328914784,0.51065683,0.6967217592800151
8,0.5461568,0.6829944831019344,0.51302254,0.6948169129142286
9,0.5487587,0.6826828467882262,0.5136251,0.6945770237936801
10,0.55053526,0.6822118257018627,0.51409376,0.6972565668978171
11,0.550306,0.6815523795124764,0.5140045,0.6957620962272649
12,0.5507645,0.6813433065150011,0.51268774,0.6973668614132913
13,0.54997367,0.6811242453692291,0.5119289,0.6983693399388775
14,0.55071867,0.6806767020309037,0.5146517,0.69491671016408
15,0.551521,0.6806465428430752,0.51467407,0.6947106005243193
16,0.55102813,0.6804295649891517,0.5140268,0.6966039643872545
17,0.55228895,0.6799788285836998,0.5140045,0.6972810279844935
18,0.5539853,0.6794199444671429,0.51558906,0.6955380709187737
19,0.5553607,0.6790972684449185,0.5145624,0.6960784444400413
