epoch,acc,loss,val_acc,val_loss
0,0.5240199,0.6918229862014008,0.5264817,0.6907079367482537
1,0.5291822,0.6906962108206026,0.5293568,0.6902350790078873
2,0.53008693,0.6902121680561524,0.5352454,0.6897160145324583
3,0.5315416,0.6898908742167371,0.533704,0.6893852336496149
4,0.52943057,0.6898226659454859,0.53444874,0.6894191244410058
5,0.5320649,0.6895297281450682,0.5352108,0.6892988757339091
6,0.53257054,0.6891890482528636,0.52393574,0.6900829484743615
7,0.53367037,0.6889670274582065,0.53263015,0.6886921125820328
8,0.5331559,0.6890150499508824,0.53313243,0.6886917742174339
9,0.5331648,0.6887963490239141,0.5375836,0.688913158664887
10,0.5334043,0.6887222095734477,0.53536665,0.6884479246515625
11,0.53290755,0.6886367850213138,0.53746235,0.6883133877165668
12,0.53453076,0.6884428467377505,0.5344314,0.6882853282266421
13,0.5351073,0.6883077685960286,0.5364578,0.6882737704794888
14,0.5347348,0.6883355503685407,0.53559184,0.6882817848008119
15,0.5355597,0.6882166891164003,0.5362673,0.688593094564623
16,0.5367394,0.6881104864316226,0.53536665,0.6885275223591366
17,0.53672165,0.6879325214759539,0.5355745,0.6881636963878688
18,0.53640234,0.6879460508082804,0.53701204,0.6880129299477977
19,0.5375111,0.6877877218177265,0.53720254,0.6879961036860317
20,0.5380788,0.6876691706387397,0.536631,0.6883257066168301
21,0.53814083,0.6875172157944867,0.5356784,0.6881080725669629
22,0.53773284,0.6876068786439562,0.5346219,0.6881743721683824
23,0.5388327,0.6874536862541687,0.53742766,0.6879790634058284
24,0.53866416,0.6873227877017981,0.53767014,0.6879018154042376
25,0.5386021,0.6872615779738319,0.53687346,0.6883916351928078
26,0.5402608,0.6870797023042331,0.53597283,0.6880181174699614
27,0.5400213,0.6872990553273743,0.5354359,0.6888174524226812
28,0.5393117,0.6869807311083084,0.5353147,0.688112253652446
29,0.54101473,0.6868137500927722,0.5357477,0.6884036519735636
30,0.5395512,0.6867303389743307,0.5376355,0.688220436351119
31,0.5408018,0.6866947128097279,0.53670025,0.6880253188854285
32,0.54179525,0.6864737390393333,0.53600746,0.688095303738244
33,0.54077524,0.6862422142761363,0.5344834,0.6885725556348523
34,0.54217666,0.6862133784075884,0.5358516,0.6880633632445253
