epoch,acc,loss,val_acc,val_loss
0,0.5257635,0.6915436864470458,0.5268949,0.6917602295005587
1,0.52975917,0.6907825604425969,0.52276486,0.6924053873631848
2,0.5322385,0.6902711585033465,0.5238115,0.6921707974136322
3,0.531685,0.6899566263131259,0.52664036,0.6914011620146232
4,0.53335303,0.6892456204052514,0.52454704,0.6915263536121381
5,0.5340885,0.688946257654068,0.52830935,0.6909929404815007
6,0.5356049,0.6885571143803814,0.5279699,0.6908468962090013
7,0.53456616,0.6885073634934838,0.527984,0.6909589412750206
8,0.5351121,0.6884255219723513,0.52853566,0.6909982430489943
9,0.536075,0.6881078631675511,0.5313503,0.6905316422426407
10,0.5368483,0.687864627288383,0.5285922,0.6911183000571981
11,0.5370227,0.6876742906137026,0.5297521,0.6909460044485837
12,0.5382889,0.6875538350496525,0.53041685,0.6907191743955381
13,0.53743213,0.6872684627484861,0.53088355,0.6905122314603377
14,0.53865284,0.6872246675863282,0.52920043,0.6911469975560982
15,0.537235,0.6870846375626436,0.5247875,0.6928409340737357
16,0.53835714,0.686956082966895,0.5233872,0.6927464774370824
17,0.5408137,0.6865542384735993,0.5303744,0.6923862500029948
18,0.5383799,0.6866909275153125,0.53010565,0.6926089550042239
19,0.5407682,0.6863029644020231,0.5295399,0.6921379332388916
20,0.5405332,0.6862504491361919,0.52464604,0.6921364048996214
21,0.5422315,0.6862333469723049,0.5296531,0.6914561626231697
22,0.5410639,0.6860406882634997,0.5280689,0.6916027677918919
23,0.5425879,0.6857934342055254,0.52456117,0.6920819185774619
