epoch,acc,loss,val_acc,val_loss
0,0.5142049,0.6927574720372943,0.51768327,0.6923602187816349
1,0.5229152,0.6914207561074885,0.50979775,0.6928452379477383
2,0.5251942,0.6909407804114842,0.5200489,0.6921574372203002
3,0.52800035,0.6903875377304712,0.5208506,0.6923082594162492
4,0.5301797,0.6898750189558672,0.51926035,0.6925831112214708
5,0.5309916,0.6898521253356086,0.52090317,0.6920321039199128
6,0.5315756,0.6893830696414869,0.51960206,0.6924449880015443
7,0.532416,0.6890772780538236,0.5199438,0.6921200264244244
8,0.5331781,0.6887385413825483,0.5191683,0.6928227346887769
9,0.53414667,0.6887062245166695,0.5193786,0.6929064053843276
10,0.5364044,0.6881184652871677,0.51945746,0.692345453985973
11,0.5360981,0.6880922487855415,0.51997006,0.6929539194068076
12,0.5372875,0.687735908377471,0.51799864,0.69352012165562
13,0.5363972,0.6877933220632614,0.51799864,0.6929392016022197
14,0.5391321,0.6873383411258512,0.51945746,0.6924701734436699
15,0.540001,0.6870875459232223,0.5197072,0.6926588667861785
