epoch,acc,loss,val_acc,val_loss
0,0.5146395,0.6927008716726879,0.5091274,0.6929824103597944
1,0.51795775,0.6922675658456217,0.5081065,0.6931059570572835
2,0.5200869,0.6917748970481701,0.51394325,0.6926776591583793
3,0.52189857,0.6916268024761805,0.51232195,0.6930664408600076
4,0.5226954,0.6912719356280236,0.51626116,0.692626779691275
5,0.5255281,0.6910096341119094,0.5143756,0.6928834718106314
6,0.5266549,0.6905642213913408,0.5160089,0.692507223634491
7,0.5280121,0.6901631041226419,0.5127663,0.6928381972474649
8,0.52909535,0.6900148485375511,0.5141714,0.6925565849605697
9,0.52958095,0.6897034811014121,0.5158648,0.69247749162849
10,0.5300105,0.6894818705879605,0.5131626,0.6934237659394124
11,0.53230774,0.6890362593824071,0.51552856,0.6928516143642444
12,0.53227663,0.6888865744246705,0.5143756,0.6928433262949373
13,0.5347233,0.6886080816658365,0.5151202,0.693103498298756
14,0.5360431,0.6881115237880464,0.5190354,0.6924332640600723
15,0.5359373,0.6877877989145832,0.5172219,0.6924968935166109
16,0.5390563,0.6875390724515901,0.51700574,0.6932947767593182
17,0.5388571,0.6873027149734003,0.516081,0.6931546321203388
18,0.5394049,0.6869945258006603,0.51733,0.6927328513743678
19,0.5401769,0.6868657392306123,0.5178344,0.6932423296011496
20,0.5419948,0.6866119568233952,0.51453173,0.6929735405206354
21,0.5411419,0.6863534536917238,0.51706576,0.6931222035800503
22,0.5423559,0.6861106948523559,0.5175102,0.6929622092500243
23,0.54327726,0.6858892162986978,0.51687366,0.6940257842992633
24,0.54279166,0.685602546599485,0.5174261,0.6939303450136243
