epoch,acc,loss,val_acc,val_loss
0,0.5268314,0.691459276626227,0.53343034,0.6901406254294383
1,0.5322805,0.6894916046795186,0.5340734,0.6897400570807829
2,0.53464633,0.6891881749214015,0.5268644,0.6904959380853627
3,0.53438157,0.6890542463451818,0.53453034,0.6896713250053719
4,0.5355346,0.6888664649319356,0.5327704,0.6896638486162351
5,0.536756,0.6885147358516683,0.532635,0.689317370927447
6,0.53535527,0.6884587183488433,0.5328211,0.689372483678923
7,0.5365766,0.6881180058637832,0.53387034,0.6889961956015068
8,0.5358848,0.6880200197858716,0.5321612,0.6890327071325735
9,0.53667057,0.6878683276194291,0.53280425,0.6891413103064937
10,0.5389937,0.687769474973889,0.5341242,0.6887842225340134
11,0.5376357,0.6876707582838337,0.5320596,0.6890262024777799
12,0.5362008,0.687583999070115,0.53356576,0.6888424654921045
13,0.537388,0.687482993204937,0.534378,0.6887529187955074
14,0.5382421,0.6874135517986881,0.5323304,0.6889593203321195
15,0.53879726,0.68726150416695,0.53381956,0.6888149040574407
16,0.5392414,0.6871080062525868,0.53322726,0.6893106078695275
17,0.5380798,0.6872980409360337,0.5357826,0.6893977909690667
18,0.5396343,0.6869077610058086,0.53295654,0.6890983687139406
19,0.540309,0.686860696549987,0.5334642,0.6890713812522464
20,0.53988194,0.6866667397197391,0.5333796,0.6894182969186232
21,0.53981364,0.6865761553990815,0.53290576,0.689018024705992
22,0.5407275,0.6865562772431762,0.5321273,0.6891142999391784
23,0.54108626,0.6864101356078908,0.53275347,0.6895942189146234
