epoch,acc,loss,val_acc,val_loss
0,0.50916874,0.6931493336034606,0.5078464,0.6926284815031016
1,0.51313525,0.6925565659351288,0.51543134,0.6923262591849367
2,0.51541626,0.6923834974189834,0.51562464,0.6921670129611007
3,0.5177628,0.692027304842758,0.51527214,0.6921964924364056
4,0.5190254,0.6919041392488063,0.51646614,0.6921977077291439
5,0.5191684,0.6915623819610711,0.51579523,0.6921179652764426
6,0.5210384,0.6913661669138353,0.51545405,0.6919934186850509
7,0.5230991,0.6909955334020015,0.5151243,0.6919388234603125
8,0.52321225,0.6908529792183434,0.51697785,0.6918450774243976
9,0.52364105,0.6906860610345209,0.5158976,0.6920107379560786
10,0.5264581,0.6903583524863377,0.5158748,0.6920989373940595
11,0.52848303,0.6900986988962198,0.518206,0.6918313870621079
12,0.52735144,0.6899373912635632,0.51955926,0.6917620617794225
13,0.5314132,0.6894442551712813,0.5166481,0.6919120888338695
14,0.53028166,0.6892598916851741,0.5196843,0.6919337441059122
15,0.5320981,0.6889582814599016,0.5198208,0.6918144775772493
16,0.534135,0.6887127964118069,0.520685,0.6917614704247274
17,0.534528,0.6883369974995543,0.51638657,0.6922576064319954
18,0.5351832,0.6881994281689838,0.5204235,0.6919171731592773
19,0.5359693,0.6881179208735103,0.51879734,0.6923863035734205
20,0.53714854,0.6878225106505655,0.5205372,0.6917490825043813
21,0.53778577,0.6876319465483598,0.5204917,0.6922242704294873
22,0.5381551,0.6874220878205484,0.5205144,0.6919175536846887
23,0.5400609,0.6872286179472703,0.51899064,0.6923898383041355
24,0.53906626,0.6869100665389702,0.5203894,0.6923770189757029
25,0.5405671,0.6869393849372579,0.5193318,0.6920489911486067
26,0.54034674,0.6865848284964089,0.5186836,0.6921217397447416
27,0.5419667,0.6863738188203615,0.51798993,0.6921006270608198
28,0.541252,0.6862501625884586,0.51745546,0.6921502506720199
29,0.5430625,0.6859328491649422,0.5183425,0.692907878070112
30,0.54237765,0.6859744889051038,0.5189679,0.6921196801222307
