Date,Open,Close
1996-08-01,25.375,25.375
1996-08-02,25.88,26.25
1996-08-05,25.62,25.75
1996-08-06,25.75,25.62
1996-08-07,25.625,25.75
1996-08-08,25.75,25.625
1996-08-09,25.875,25.75
1996-08-12,25.75,25.75
1996-08-13,25.75,25.88
1996-08-14,25.75,25.75
1996-08-15,25.75,25.875
1996-08-16,26.0,26.125
1996-08-19,26.12,25.88
1996-08-20,25.88,26.25
1996-08-21,26.125,25.875
1996-08-22,25.875,26.25
1996-08-23,26.125,26.625
1996-08-26,26.75,26.75
1996-08-27,26.62,26.5
1996-08-28,26.75,26.75
1996-08-29,26.625,26.5
1996-08-30,26.5,26.25
