Date,Open,Close
2017-09-01,317.16,321.01
2017-09-05,318.63,315.83
2017-09-06,317.48,317.36
2017-09-07,317.36,323.9
2017-09-08,326.73,326.33
2017-09-11,329.6,326.54
2017-09-12,326.82,329.69
2017-09-13,329.57,324.05
2017-09-14,323.07,323.66
2017-09-15,324.91,321.08
2017-09-18,321.5,318.18
2017-09-19,318.43,317.93
2017-09-20,318.61,319.0
2017-09-21,316.39,315.03
2017-09-22,311.3,318.46
2017-09-25,318.28,317.51
2017-09-26,318.21,317.06
2017-09-27,318.57,312.8
2017-09-28,312.75,310.0
2017-09-29,309.09,313.12
