Date,Open,Close
2016-10-03,127.4,127.86
2016-10-04,127.87,127.31
2016-10-05,128.27,130.25
2016-10-06,129.7,130.49
2016-10-07,130.11,128.44
2016-10-10,129.36,128.17
2016-10-11,130.52,127.86
2016-10-12,127.96,127.77
2016-10-13,126.47,126.13
2016-10-14,126.4,125.76
2016-10-17,126.03,125.8
2016-10-18,126.6,127.05
2016-10-19,127.02,128.3
2016-10-20,127.68,126.98
2016-10-21,125.99,126.64
2016-10-24,127.14,126.69
2016-10-25,125.85,125.57
2016-10-26,125.17,126.52
2016-10-27,126.83,126.26
2016-10-28,126.55,126.62
2016-10-31,126.73,127.82
