Date,Open,Close
2011-06-01,107.84,103.68
2011-06-02,103.89,103.79
2011-06-03,101.73,104.2
2011-06-06,104.24,101.94
2011-06-07,102.95,101.46
2011-06-08,101.34,102.49
2011-06-09,103.13,103.96
2011-06-10,103.35,103.39
2011-06-13,103.38,102.14
2011-06-14,104.19,104.78
2011-06-15,103.57,102.15
2011-06-16,101.54,102.82
2011-06-17,103.89,102.19
2011-06-20,101.49,101.5
2011-06-21,102.16,102.4
2011-06-22,101.84,100.93
2011-06-23,98.57,99.39
2011-06-24,99.59,98.46
2011-06-27,97.97,98.93
2011-06-28,99.48,100.93
2011-06-29,101.41,102.88
2011-06-30,103.4,104.04
