Date,Open,Close
2016-12-01,181.41,181.83
2016-12-02,181.66,182.32
2016-12-05,183.17,181.64
2016-12-06,183.78,183.05
2016-12-07,183.72,183.51
2016-12-08,182.63,183.29
2016-12-09,183.12,185.8
2016-12-12,185.72,184.89
2016-12-13,186.0,188.04
2016-12-14,187.74,186.66
2016-12-15,186.1,186.97
2016-12-16,187.75,185.0
2016-12-19,185.09,184.43
2016-12-20,185.33,186.33
2016-12-21,186.28,185.81
2016-12-22,186.0,186.01
2016-12-23,186.43,185.93
2016-12-27,185.86,186.2
2016-12-28,186.46,183.81
2016-12-29,184.11,183.13
2016-12-30,184.09,183.08
