Date,Open,Close
2017-06-01,968.95,966.95
2017-06-02,969.46,975.6
2017-06-05,976.55,983.68
2017-06-06,983.16,976.57
2017-06-07,979.65,981.08
2017-06-08,982.35,983.41
2017-06-09,984.5,949.83
2017-06-12,939.56,942.9
2017-06-13,951.91,953.4
2017-06-14,959.92,950.76
2017-06-15,933.97,942.31
2017-06-16,940.0,939.78
2017-06-19,949.96,957.37
2017-06-20,957.52,950.63
2017-06-21,953.64,959.45
2017-06-22,958.7,957.09
2017-06-23,956.83,965.59
2017-06-26,969.9,952.27
2017-06-27,942.46,927.33
2017-06-28,929.0,940.49
2017-06-29,929.92,917.79
2017-06-30,926.05,908.73
