Date,Open,Close
1995-03-01,53.25,54.0
1995-03-02,53.88,54.0
1995-03-03,53.75,53.75
1995-03-06,53.75,56.0
1995-03-07,55.25,54.75
1995-03-08,55.0,54.75
1995-03-09,54.88,54.63
1995-03-10,54.88,56.13
1995-03-13,54.88,54.5
1995-03-14,54.75,54.88
1995-03-15,54.88,54.25
1995-03-16,54.38,54.75
1995-03-17,55.0,55.38
1995-03-20,55.38,55.0
1995-03-21,55.0,55.38
1995-03-22,55.0,55.5
1995-03-23,55.25,55.0
1995-03-24,55.25,55.5
1995-03-27,55.75,55.5
1995-03-28,55.5,55.25
1995-03-29,55.5,54.88
1995-03-30,55.0,54.75
1995-03-31,54.25,53.5
