Date,Open,Close
2014-10-01,1154.29,1137.66
2014-10-02,1140.0,1139.91
2014-10-03,1145.0,1141.46
2014-10-06,1141.0,1119.82
2014-10-07,1114.48,1109.15
2014-10-08,1110.51,1126.92
2014-10-09,1120.18,1102.19
2014-10-10,1094.8,1063.66
2014-10-13,1063.41,1040.7
2014-10-14,1050.21,1050.45
2014-10-15,1031.33,1058.75
2014-10-16,1044.67,1073.19
2014-10-17,1090.17,1077.27
2014-10-20,1076.52,1103.07
2014-10-21,1107.16,1132.97
2014-10-22,1134.84,1114.45
2014-10-23,1125.12,1130.98
2014-10-24,1130.82,1138.43
2014-10-27,1138.0,1134.26
2014-10-28,1135.04,1156.62
2014-10-29,1156.46,1144.22
2014-10-30,1142.92,1146.59
2014-10-31,1175.58,1206.21
