Date,Open,Close
2010-12-01,104.5,104.79
2010-12-02,105.06,103.47
2010-12-03,102.5,103.34
2010-12-06,102.93,102.96
2010-12-07,104.93,101.47
2010-12-08,101.79,101.45
2010-12-09,101.81,101.36
2010-12-10,101.97,101.0
2010-12-13,102.27,100.26
2010-12-14,100.28,99.6
2010-12-15,99.74,100.74
2010-12-16,103.37,105.59
2010-12-17,105.97,104.95
2010-12-20,106.0,105.77
2010-12-21,106.73,105.91
2010-12-22,106.22,104.0
2010-12-23,104.11,103.0
2010-12-27,102.56,102.12
2010-12-28,102.46,101.69
2010-12-29,102.21,102.61
2010-12-30,102.19,101.71
2010-12-31,101.58,103.84
