Date,Open,Close
2011-12-01,24.87,24.92
2011-12-02,25.01,24.64
2011-12-05,25.03,25.01
2011-12-06,25.0899,25.35
2011-12-07,25.33,25.66
2011-12-08,25.45,24.71
2011-12-09,24.41,25.01
2011-12-12,24.18,24.0
2011-12-13,24.05,23.56
2011-12-14,23.48,23.31
2011-12-15,23.58,23.31
2011-12-16,23.4699,23.23
2011-12-19,23.3899,23.095
2011-12-20,23.49,23.84
2011-12-21,23.95,23.68
2011-12-22,23.83,24.02
2011-12-23,24.13,24.4
2011-12-27,24.4501,24.56
2011-12-28,24.52,24.225
2011-12-29,24.36,24.55
2011-12-30,24.43,24.25
