Date,Open,Close
2017-07-03,146.48,146.39
2017-07-05,146.35,145.49
2017-07-06,145.59,145.03
2017-07-07,145.32,146.32
2017-07-10,145.59,146.21
2017-07-11,146.37,144.5
2017-07-12,144.5,145.37
2017-07-13,145.66,145.71
2017-07-14,145.33,146.48
2017-07-17,146.34,147.92
2017-07-18,146.87,147.12
2017-07-19,147.06,146.73
2017-07-20,147.01,147.34
2017-07-21,146.27,147.62
2017-07-24,147.71,149.08
2017-07-25,150.0,149.87
2017-07-26,149.87,148.51
2017-07-27,149.02,147.03
2017-07-28,146.97,150.12
2017-07-31,150.27,148.88
