Date,Open,Close
1993-12-01,53.0,52.75
1993-12-02,53.13,53.38
1993-12-03,53.63,54.0
1993-12-06,54.5,53.75
1993-12-07,54.0,54.13
1993-12-08,53.88,53.5
1993-12-09,52.63,52.5
1993-12-10,52.5,52.13
1993-12-13,52.38,52.88
1993-12-14,53.13,52.5
1993-12-15,52.5,52.0
1993-12-16,51.88,51.25
1993-12-17,51.25,51.0
1993-12-20,51.25,51.25
1993-12-21,51.13,51.75
1993-12-22,51.88,51.0
1993-12-23,51.38,50.88
1993-12-27,50.75,51.0
1993-12-28,50.88,51.5
1993-12-29,51.25,52.88
1993-12-30,52.63,52.75
1993-12-31,52.88,53.0
