Date,Open,Close
2015-07-01,124.11,126.19
2015-07-02,127.02,131.26
2015-07-06,128.95,128.83
2015-07-07,129.0,127.48
2015-07-08,126.64,121.54
2015-07-09,123.01,120.89
2015-07-10,122.75,122.95
2015-07-13,123.81,124.24
2015-07-14,124.99,129.44
2015-07-15,130.54,133.53
2015-07-16,133.49,133.9
2015-07-17,134.29,134.17
2015-07-20,134.68,133.47
2015-07-21,133.66,130.97
2015-07-22,130.51,131.02
2015-07-23,131.71,130.85
2015-07-24,130.02,125.5
2015-07-27,124.24,123.23
2015-07-28,124.47,128.3
2015-07-29,128.28,125.62
2015-07-30,126.09,135.46
2015-07-31,134.89,135.0
