Date,Open,Close
2014-05-01,113.72,114.92
2014-05-02,114.79,114.22
2014-05-05,113.78,114.82
2014-05-06,114.69,114.42
2014-05-07,114.6,116.44
2014-05-08,116.25,115.63
2014-05-09,115.36,116.6
2014-05-12,117.26,118.36
2014-05-13,118.44,117.58
2014-05-14,117.66,116.49
2014-05-15,116.52,115.55
2014-05-16,115.46,117.85
2014-05-19,117.46,119.29
2014-05-20,119.04,114.47
2014-05-21,115.35,115.32
2014-05-22,115.5,115.93
2014-05-23,116.18,115.74
2014-05-27,116.21,115.39
2014-05-28,115.71,116.07
2014-05-29,116.15,117.11
2014-05-30,117.11,116.91
