Date,Open,Close
1996-07-01,62.25,62.88
1996-07-02,62.88,63.0
1996-07-03,62.25,62.875
1996-07-05,63.125,63.125
1996-07-08,61.25,60.0
1996-07-09,59.88,59.88
1996-07-10,61.25,60.0
1996-07-11,59.875,59.875
1996-07-12,59.75,60.125
1996-07-15,60.25,59.38
1996-07-16,59.0,58.0
1996-07-17,60.25,59.375
1996-07-18,59.375,58.0
1996-07-19,58.75,58.625
1996-07-22,58.0,58.62
1996-07-23,58.62,58.88
1996-07-24,58.0,58.625
1996-07-25,58.625,58.875
1996-07-26,57.875,58.5
1996-07-29,61.12,60.75
1996-07-30,61.0,60.75
1996-07-31,61.125,60.75
