Date,Open,Close
2011-06-01,115.24,115.24
2011-06-02,115.25,111.24
2011-06-03,110.34,107.73
2011-06-06,103.1,99.9
2011-06-07,100.16,97.2
2011-06-08,97.0,99.45
2011-06-09,100.11,101.66
2011-06-10,101.08,99.85
2011-06-13,99.79,101.57
2011-06-14,102.03,113.59
2011-06-15,112.41,109.73
2011-06-16,109.96,109.85
2011-06-17,111.64,111.34
2011-06-20,111.6,111.1
2011-06-21,111.49,111.89
2011-06-22,111.69,110.01
2011-06-23,108.83,109.45
2011-06-24,109.68,110.49
2011-06-27,110.1,111.19
2011-06-28,111.2,109.13
2011-06-29,109.61,109.12
2011-06-30,109.5,108.87
