Date,Open,Close
2014-07-01,128.3,129.26
2014-07-02,129.66,128.63
2014-07-03,129.4,129.42
2014-07-07,128.76,128.91
2014-07-08,128.16,128.58
2014-07-09,129.37,129.28
2014-07-10,128.0,128.69
2014-07-11,128.5,129.42
2014-07-14,129.98,129.61
2014-07-15,129.98,129.6
2014-07-16,129.99,129.8
2014-07-17,129.2,129.98
2014-07-18,129.2,129.98
2014-07-21,129.33,130.06
2014-07-22,130.04,130.33
2014-07-23,130.2,136.09
2014-07-24,135.28,135.16
2014-07-25,134.73,135.87
2014-07-28,135.75,136.32
2014-07-29,136.5,135.86
2014-07-30,136.17,135.34
2014-07-31,134.21,131.95
