Date,Open,Close
2013-12-02,108.86,107.15
2013-12-03,106.59,106.48
2013-12-04,105.0,104.2
2013-12-05,104.03,103.9
2013-12-06,104.75,105.58
2013-12-09,105.85,105.83
2013-12-10,105.42,104.91
2013-12-11,105.16,105.38
2013-12-12,105.12,103.83
2013-12-13,104.02,103.92
2013-12-16,104.39,104.03
2013-12-17,103.78,102.75
2013-12-18,103.25,105.14
2013-12-19,104.33,104.38
2013-12-20,104.67,105.18
2013-12-23,105.29,104.54
2013-12-24,104.7,104.79
2013-12-26,104.8,104.99
2013-12-27,105.22,105.1
2013-12-30,105.1,105.93
2013-12-31,105.73,104.46
