Date,Open,Close
2006-03-01,103.2,103.37
2006-03-02,102.85,103.39
2006-03-03,103.14,103.08
2006-03-06,103.08,101.29
2006-03-07,101.3,100.11
2006-03-08,100.11,99.0
2006-03-09,98.6,97.3
2006-03-10,97.3,97.25
2006-03-13,97.65,97.38
2006-03-14,97.45,99.7
2006-03-15,100.4,101.12
2006-03-16,101.52,102.15
2006-03-17,103.3,101.45
2006-03-20,102.0,101.57
2006-03-21,101.56,99.37
2006-03-22,99.05,99.65
2006-03-23,99.75,98.07
2006-03-24,98.07,97.4
2006-03-27,97.45,97.44
2006-03-28,97.05,93.65
2006-03-29,94.0,95.35
2006-03-30,95.1,94.43
2006-03-31,94.27,94.24
