Date,Open,Close
1993-03-01,46.0,46.37
1993-03-02,46.75,47.87
1993-03-03,47.87,47.87
1993-03-04,48.25,47.87
1993-03-05,48.5,49.25
1993-03-08,49.87,49.87
1993-03-09,49.87,49.75
1993-03-10,49.87,50.0
1993-03-11,49.87,49.0
1993-03-12,48.0,48.25
1993-03-15,48.62,48.87
1993-03-16,48.87,48.5
1993-03-17,49.0,48.75
1993-03-18,49.75,51.62
1993-03-19,51.75,51.75
1993-03-22,51.62,52.5
1993-03-23,52.62,53.0
1993-03-24,53.12,52.12
1993-03-25,52.0,52.37
1993-03-26,52.62,52.37
1993-03-29,52.87,53.0
1993-03-30,53.25,52.75
1993-03-31,53.12,52.0
