Date,Open,Close
1992-06-01,25.5,25.5
1992-06-02,25.62,25.5
1992-06-03,25.62,25.5
1992-06-04,25.62,25.25
1992-06-05,25.38,25.62
1992-06-08,25.62,25.75
1992-06-09,25.88,25.75
1992-06-10,25.62,25.5
1992-06-11,25.5,25.38
1992-06-12,25.62,25.75
1992-06-15,25.62,26.0
1992-06-16,26.0,25.88
1992-06-17,25.88,25.5
1992-06-18,25.5,25.62
1992-06-19,25.62,26.0
1992-06-22,25.88,26.12
1992-06-23,26.25,26.12
1992-06-24,26.25,26.12
1992-06-25,26.25,26.12
1992-06-26,26.12,26.0
1992-06-29,26.12,26.25
1992-06-30,26.25,26.38
