Date,Open,Close
2017-07-03,933.22,919.46
2017-07-05,924.2,932.26
2017-07-06,925.0,927.69
2017-07-07,930.985,940.81
2017-07-10,941.95,951.0
2017-07-11,950.52,953.53
2017-07-12,960.86,967.66
2017-07-13,970.8,968.7175
2017-07-14,974.0,976.91
2017-07-17,976.32,975.96
2017-07-18,973.36,986.95
2017-07-19,990.01,992.77
2017-07-20,997.0,992.19
2017-07-21,989.0,993.84
2017-07-24,994.1,998.31
2017-07-25,970.7,969.03
2017-07-26,972.78,965.31
2017-07-27,969.18,952.51
2017-07-28,947.99,958.33
2017-07-31,960.0,945.5
