Date,Open,Close
1990-03-01,38.25,38.12
1990-03-02,38.0,38.38
1990-03-05,38.25,37.87
1990-03-06,37.75,38.5
1990-03-07,38.38,37.87
1990-03-08,38.0,38.25
1990-03-09,38.38,38.63
1990-03-12,38.5,39.25
1990-03-13,39.38,39.13
1990-03-14,39.0,39.0
1990-03-15,39.13,39.5
1990-03-16,40.0,39.62
1990-03-19,39.38,39.75
1990-03-20,39.5,39.75
1990-03-21,39.62,39.5
1990-03-22,39.62,37.75
1990-03-23,38.0,38.0
1990-03-26,37.87,38.12
1990-03-27,38.25,39.0
1990-03-28,38.88,38.88
1990-03-29,38.88,38.63
1990-03-30,38.12,37.75
