Date,Open,Close
2017-03-01,114.78,113.84
2017-03-02,113.81,114.81
2017-03-03,114.58,115.67
2017-03-06,115.38,114.71
2017-03-07,114.33,114.7
2017-03-08,114.05,113.24
2017-03-09,113.42,113.0
2017-03-10,113.74,113.58
2017-03-13,113.7,114.26
2017-03-14,113.9,114.02
2017-03-15,114.13,115.28
2017-03-16,115.72,115.09
2017-03-17,115.36,116.01
2017-03-20,116.03,115.98
2017-03-21,116.55,116.74
2017-03-22,117.53,118.31
2017-03-23,118.43,118.95
2017-03-24,119.19,119.32
2017-03-27,118.72,120.01
2017-03-28,119.84,120.39
2017-03-29,120.19,121.04
2017-03-30,120.78,120.91
2017-03-31,120.64,121.54
