Date,Open,Close
2008-09-02,146.93,138.02
2008-09-03,137.59,134.34
2008-09-04,131.84,123.43
2008-09-05,123.94,131.2
2008-09-08,135.53,119.48
2008-09-09,117.29,105.08
2008-09-10,105.53,109.61
2008-09-11,106.79,116.25
2008-09-12,116.11,122.76
2008-09-15,115.4,110.22
2008-09-16,105.8,119.51
2008-09-17,116.65,109.7
2008-09-18,110.61,110.34
2008-09-19,117.81,119.43
2008-09-22,119.55,121.79
2008-09-23,121.37,113.61
2008-09-24,115.96,114.97
2008-09-25,114.91,110.2
2008-09-26,99.14,91.78
2008-09-29,86.86,83.93
2008-09-30,85.3,91.46
