Date,Open,Close
1990-10-01,36.88,38.0
1990-10-02,38.38,38.75
1990-10-03,38.63,38.75
1990-10-04,38.5,38.63
1990-10-05,37.75,37.88
1990-10-08,38.0,38.0
1990-10-09,37.75,37.5
1990-10-10,37.5,37.25
1990-10-11,37.25,36.25
1990-10-12,36.38,36.5
1990-10-15,36.5,36.63
1990-10-16,36.5,35.88
1990-10-17,35.88,36.25
1990-10-18,36.38,37.13
1990-10-19,37.5,38.0
1990-10-22,37.75,38.5
1990-10-23,38.63,38.5
1990-10-24,38.25,37.75
1990-10-25,37.75,36.75
1990-10-26,36.75,36.13
1990-10-29,35.75,35.63
1990-10-30,35.75,36.38
1990-10-31,36.63,36.13
