Date,Open,Close
1992-12-01,25.75,25.88
1992-12-02,25.75,25.88
1992-12-03,25.75,25.75
1992-12-04,25.75,25.75
1992-12-07,25.88,26.13
1992-12-08,26.0,26.13
1992-12-09,26.0,26.0
1992-12-10,26.0,25.88
1992-12-11,25.88,26.0
1992-12-14,26.0,26.13
1992-12-15,26.13,26.25
1992-12-16,26.25,26.25
1992-12-17,26.13,26.13
1992-12-18,26.38,26.13
1992-12-21,26.13,26.25
1992-12-22,26.13,26.5
1992-12-23,26.5,26.63
1992-12-24,26.5,26.63
1992-12-28,26.63,26.5
1992-12-29,26.5,26.75
1992-12-30,26.75,26.5
1992-12-31,26.63,26.5
