Date,Open,Close
2016-11-01,673.44,669.72
2016-11-02,670.38,666.57
2016-11-03,670.01,673.3
2016-11-04,671.87,671.42
2016-11-07,678.03,678.43
2016-11-08,678.87,685.13
2016-11-09,663.71,651.46
2016-11-10,652.12,635.52
2016-11-11,634.47,621.76
2016-11-14,621.0,624.6
2016-11-15,627.21,640.55
2016-11-16,641.58,643.36
2016-11-17,643.31,654.6
2016-11-18,654.14,654.89
2016-11-21,658.22,662.09
2016-11-22,658.0,640.21
2016-11-23,641.12,645.28
2016-11-25,648.43,656.51
2016-11-28,656.94,647.69
2016-11-29,648.98,650.31
2016-11-30,650.28,643.74
