Date,Open,Close
2017-09-01,225.95,225.18
2017-09-05,224.13,219.5
2017-09-06,220.63,220.38
2017-09-07,220.55,216.05
2017-09-08,214.96,214.32
2017-09-11,217.1,219.19
2017-09-12,219.14,221.61
2017-09-13,221.06,222.46
2017-09-14,221.96,218.87
2017-09-15,218.43,216.0
2017-09-18,216.45,217.09
2017-09-19,217.82,215.05
2017-09-20,215.05,210.43
2017-09-21,211.3,215.81
2017-09-22,215.1,216.76
2017-09-25,217.28,217.39
2017-09-26,218.65,218.93
2017-09-27,220.46,219.86
2017-09-28,219.84,220.61
2017-09-29,221.01,221.55
