epochs,train loss,val loss,train acc,val acc
0,0.6926873483250792,0.6912285427887785,0.5121432542800903,0.5235950946807861
1,0.691842401441061,0.6909072396076458,0.52093905210495,0.526775062084198
2,0.6917266734105186,0.6910411111348799,0.5192305445671082,0.5247398614883423
3,0.691499130562771,0.6906629371801976,0.5213693380355835,0.5259355306625366
4,0.691371770151158,0.6906041783045429,0.5238878726959229,0.5274873375892639
5,0.6910580021478266,0.6908133117883746,0.5245712995529175,0.5240021347999573
6,0.6909712942304517,0.6907794967719444,0.5260013937950134,0.5244854688644409
7,0.690818404782492,0.6903539476933489,0.5254318714141846,0.5284794569015503
8,0.6908218991128069,0.6902413035031054,0.5261532664299011,0.5277417302131653
9,0.6903489293746161,0.69025842131144,0.5290514230728149,0.5282250642776489
10,0.6900325200817656,0.6899472297931665,0.5309751033782959,0.5293698906898499
11,0.6900018782409876,0.6898540371660815,0.5311269760131836,0.5301839113235474
12,0.6898700516759342,0.6894655474364831,0.5323166251182556,0.533898115158081
13,0.6895265430647656,0.6897224450733683,0.5313547849655151,0.5307945013046265
14,0.6893802274716532,0.6899313369558854,0.5311523079872131,0.5279706716537476
15,0.6892444260398142,0.6891049548853551,0.5317851305007935,0.5315322279930115
16,0.6893296042680815,0.6891018177422854,0.5316712260246277,0.533669114112854
17,0.6890950166431551,0.6889413580885615,0.5348098278045654,0.5359840989112854
18,0.6887277071765501,0.6891975425576687,0.5335316061973572,0.5351446270942688
19,0.6886320473709824,0.6891336123979538,0.5358855724334717,0.5347884893417358
20,0.6885392426509069,0.6890283420539041,0.5348604917526245,0.535729706287384
21,0.6883165321923099,0.6893669227745397,0.5356197953224182,0.5355007648468018
22,0.6883114489009091,0.6888905849949649,0.5364424586296082,0.5377649068832397
23,0.6882570656667681,0.6896172703524002,0.5355818271636963,0.5348393321037292
24,0.6880924616494843,0.6890884414055556,0.5371638536453247,0.5352718234062195
25,0.6881358244996474,0.6898808196153281,0.537948489189148,0.529191792011261
26,0.6879611947351956,0.6889283456769373,0.5369866490364075,0.535577118396759
27,0.6876930592543323,0.6888312040802699,0.5399227738380432,0.537408709526062
28,0.6876836827357554,0.6888764190987401,0.5379611253738403,0.5357043147087097
29,0.6874584057486028,0.6889087050526189,0.5376321077346802,0.5362384915351868
30,0.6877175661979397,0.689075154032272,0.5393026471138,0.5363657474517822
31,0.6872244426127379,0.6892271981027278,0.539429247379303,0.530870795249939
32,0.687431398055406,0.6890321399686464,0.5388849973678589,0.5353735685348511
33,0.6872171095056805,0.6896642239814513,0.5396949648857117,0.529191792011261
34,0.6871205218893014,0.6891094663014635,0.540327787399292,0.5378666520118713
35,0.6869982508083827,0.6887943884235794,0.5402644872665405,0.537993848323822
36,0.6870278642772459,0.6889787923210393,0.5414035320281982,0.5334401726722717
37,0.6871408487561156,0.6915030571910923,0.5409479141235352,0.5253250002861023
38,0.687194974624016,0.6892921230697108,0.5403024554252625,0.5347884893417358
39,0.6865174269386539,0.6889331660958732,0.5411503911018372,0.5331348776817322
40,0.6866177500670962,0.6887706513851733,0.5412136912345886,0.5371543169021606
41,0.68653779474684,0.689062967815718,0.5412642955780029,0.5369762778282166
42,0.6865754515372039,0.6907375045817271,0.543605625629425,0.5349665284156799
43,0.686555972819252,0.6891300934403487,0.5423653721809387,0.5353227257728577
44,0.6863422216731204,0.6893386938637496,0.541719913482666,0.5329059362411499
45,0.6866483585031729,0.689373736028655,0.5406821370124817,0.5323716998100281
46,0.6861492343539717,0.6891774398241147,0.5438334345817566,0.5363911390304565
47,0.6861493376050728,0.689113496361809,0.542707085609436,0.5386807322502136
48,0.6861650388338728,0.6897810632263217,0.5411757230758667,0.5314304828643799
49,0.6859947135008974,0.6897913722930805,0.5429728627204895,0.5329822897911072
50,0.6857593470733769,0.6895135024975625,0.5443523526191711,0.5371797680854797
