0.60414737	0.80965173	0.43635210	0.00181137	0.66680706	-0.22008190	0.37663913	0.52458549	0.46795061	0.34927318	-0.18287463	0.18667302	0.88359565	0.47900552	0.61734962	0.36832988	0.05812959	-0.00647957	0.20388001	0.93229342	0.60209638	0.18183315	0.73057836	0.91020602	0.39045531	0.38428500	0.64716828	-0.11504144	1.01062047	1.03947663	0.23179491	0.52190083	-0.03147788	0.09507383	0.32922190	0.11939172	-0.12840031	0.27298367	1.00586259	0.65444648	0.52055579	1.05364466	0.68333739	0.26176485	0.12076431	0.21235113	0.76836056	0.20155594	0.91962564	0.44564599	0.34927952	0.55453265	0.26126638	-0.01957867	0.53476471	0.02527930	0.87035125	0.50666302	0.45325965	0.14147076	-0.03117944	0.86445546	0.06746655	0.26066312	0.28105718	0.30446577	0.48585048	0.47015047	0.57029587	0.09203220	0.21079402	0.93966305	0.06535428	-0.15266523	0.74761152	0.31857264	0.03016546	0.82414782	0.75214273	0.00285422	0.71596640	0.92354697	0.74046147	1.85047603	0.59450674	1.29435349	1.15092981	0.38523814	-0.39889485	-0.02133009	0.13338736	0.69146824	-0.11597754	-0.72310859	0.18572959	0.65777892	0.45986208	0.21174836	0.12822042	-0.12458462	-0.12718718	0.21009593	0.00111022	-0.29503244	1.23884118	1.18782747	0.85486346	0.29320395	0.48882133	0.56020647	0.91765499	0.08005694	0.14666112	0.55258626	0.35728914	0.19542079	0.52934825	0.68899202	0.14520155	0.31589207	-0.25737658	0.45222044	0.43315041	-0.12393502	-0.36122474	0.28469571	0.42712858	-0.17433344	
0.42442554	1.30865753	0.05397404	0.84586316	0.38619787	0.13658108	0.43208018	0.33522916	0.32961875	0.08064106	0.01006892	0.79874569	0.92024130	0.35424682	0.96925646	0.56612694	1.12852502	0.41039461	-0.44347331	0.34281597	0.01443264	0.84526289	0.59647352	-0.37551874	0.53784907	0.32120961	0.25767577	0.12515515	0.34793937	0.69176072	0.03567882	0.14809754	0.66185290	0.22070889	0.53275847	0.70140439	0.42233565	1.09579718	0.61819381	-0.18480282	0.08828459	0.32870880	0.51406437	-0.00970755	0.65807998	0.47011083	0.03199166	0.04611859	0.83110195	-0.04250492	0.13655739	1.34637594	0.84315288	0.50086081	1.00643075	0.63064063	0.15753135	0.41133794	0.56705952	0.51349854	0.07804109	0.75515789	0.84443885	-0.52679592	0.57088518	0.46540907	-0.32539338	0.53156030	1.95382071	0.70290905	0.74044424	1.02466071	0.30272174	-0.23653488	0.51083249	0.77867287	-0.20935057	0.06957253	0.48483127	1.72634876	-0.37305272	0.76809609	0.23601133	-1.14714324	0.88831133	-0.21331099	1.11929762	0.54339373	-0.00770178	-0.12606631	-0.96673721	0.90983474	0.15044230	0.47229865	0.72020537	1.19608617	1.18730533	0.16875216	-0.06502528	0.35641181	0.28016454	0.41349050	0.05203960	0.57954758	1.14110804	0.76646590	0.86605120	0.58876628	0.58840334	0.50599813	0.50662792	0.72654456	0.19987200	1.03042102	1.37717044	-0.38837373	1.07892060	-0.14777023	-0.08453399	0.16714349	0.20417856	-0.29845455	0.00780763	-0.14306532	0.99021572	1.48236525	-0.43268123	0.88547885	
0.76792628	0.28959805	0.75355744	0.96952206	0.46961823	0.00702561	0.49093762	-0.33265594	0.45250526	0.11962039	0.80674940	0.28437650	0.77421016	-0.15417898	0.40173572	1.19553983	0.44575211	0.65580356	-0.22805417	0.73544014	0.62556225	-0.00457787	0.11538304	0.55982190	0.33054104	-0.11848360	0.06577399	0.65191972	0.62499982	1.52581942	0.34077153	0.41801164	0.20981801	0.37054437	0.69431627	0.34418505	-0.39312863	-0.13421084	1.14587414	-0.44555745	0.31087461	-0.11541262	0.08830056	0.85967672	0.24872094	0.61738431	0.11181124	0.02264836	0.78465688	0.46797240	0.66598320	1.06859767	0.62906319	-0.09867018	0.04481106	0.64306772	-0.01344368	0.53697395	1.07361281	0.29862812	-0.04051122	0.69518971	0.07629082	0.43696493	0.30396840	0.35665125	0.50230289	0.37005976	0.27387145	0.15649402	0.34371474	0.62076610	0.83227092	0.36168891	-0.08130945	-0.05100006	0.70297664	0.91524458	0.61880469	0.14863864	1.05868733	0.67330408	0.48293209	1.81628227	1.05464661	0.24145932	0.18408445	0.56928599	-0.01775531	0.46972206	0.79852623	0.58455199	0.41881135	-0.09856795	0.09891153	1.20696366	0.30155417	0.55684251	-0.40137744	0.00328832	0.21014686	0.15879767	0.14291963	0.30092692	0.60139972	0.70902580	-0.11898634	0.59171176	0.95411032	1.48087168	0.41539675	0.26735574	0.03733992	0.81011009	0.40731055	-0.37081927	0.44783193	0.37848446	0.31226158	0.60303575	0.10058649	0.63396943	0.54114556	0.69330192	0.04462590	-0.24668518	0.39808828	0.86481369	
0.39591917	0.41340190	1.15664756	0.66158861	1.29762340	0.62882251	0.83279085	-0.03938300	1.07066631	0.45717442	-0.24704605	-0.10766438	0.74062026	-0.25099623	0.64707059	0.78081709	0.69452775	0.14006010	-0.25496295	0.68773568	-0.02542862	0.51924938	0.24758004	0.48407200	1.33655572	0.08084211	0.51295662	0.28908792	1.29529607	0.56480020	-0.04140314	0.40369758	0.62384993	-0.28450078	0.71194726	0.99789208	-0.08447649	0.89884597	0.54981226	0.07674260	0.36180788	0.68885875	0.31164923	0.32966623	0.07286594	1.12372434	0.46464726	1.01676393	0.32617342	0.73703671	-0.03596048	0.05309107	0.27226979	0.44980648	1.06351793	-0.46537793	-0.10020243	0.32578400	0.44179896	0.49066892	0.61493623	1.22552490	0.10199054	-0.06977780	-0.00969750	1.09122300	0.47798610	0.93702495	0.47657934	0.65754181	-0.05806250	0.85655582	0.27882054	0.41005334	0.71204901	0.17132573	0.95282418	0.54201782	0.11005585	1.36787808	0.73874825	0.71770072	0.20585829	1.68181765	0.39077991	0.60819751	1.03458226	0.77835786	-0.10407594	0.58256280	0.27256832	-0.20387380	0.08539619	-0.34376723	0.73098677	0.38333479	0.78291345	0.41733792	-0.03444392	0.38095292	1.48631668	0.70325726	0.53848946	0.40780908	0.35803479	0.82119012	0.07575552	0.53246689	-0.20989248	-0.09780385	0.30587122	0.51261926	0.13736118	0.45092434	0.91776860	0.17032500	-0.11207017	0.73414469	0.12224431	0.11215741	0.33559668	-0.37607995	0.98823351	0.40998167	-0.22880138	1.44166863	-0.32875907	0.93221045	
0.24794696	0.79453772	0.32780069	0.05507394	0.39384493	0.33323914	0.79734713	0.54669231	0.89644784	0.39972991	0.37790552	1.26146948	0.73988819	0.12760554	0.37616944	0.60639322	0.71615940	0.63814914	-0.02651568	1.02764583	0.00268716	0.29204464	0.28278121	0.21344469	0.49441329	0.80972856	-0.02232685	0.23007698	0.13251832	0.02868781	0.71193761	0.60440028	0.90209389	0.52930558	0.14369850	0.01843654	0.62445337	0.49357307	0.79403883	0.68547940	0.32196310	0.87929481	0.55307937	0.76084304	0.59362614	0.77353299	0.14540744	0.08593901	0.58039880	0.74798334	0.38443959	-0.01301195	0.12308276	0.09789304	1.14990675	0.13190700	0.31021720	0.30406860	1.04252672	0.72420835	0.64559299	0.50847554	0.27502114	0.27971882	0.45542261	0.70809728	1.02613688	0.18631016	0.66762859	0.29406866	0.14654699	0.88399577	0.02813981	0.54172188	0.43918455	-0.15496404	0.26300725	-0.08979661	0.58799636	0.23363782	0.16487676	1.02762556	0.38754082	0.58110994	0.08788476	-0.12807664	0.67587662	0.64354938	0.62436485	0.34308916	0.58568972	0.34780273	0.99705499	0.12492949	-0.12208854	-0.26519251	0.30286047	0.52135271	0.75845999	0.30353549	-0.16882126	-0.25618994	1.36945617	0.62754321	0.49870890	0.32656091	0.53146940	0.52486372	0.43946657	0.95481700	0.65760589	-0.04038655	0.65245241	0.41050753	0.22083898	0.45751390	-0.06034997	0.50370896	0.13001738	0.34187937	-0.01788464	1.17586100	-0.02481860	0.96742415	0.15851538	0.97416902	0.09977460	0.23686363	
1.35711193	0.12651423	0.12181834	-0.00818893	-0.00996758	0.31594020	-0.43975660	1.12518990	0.50636709	0.28033149	0.16274665	1.38495505	0.76450622	0.85261279	-0.04207119	0.71072876	0.56661063	0.20192324	1.51299632	0.43415147	0.96513617	0.24086736	0.74587423	0.16997896	0.75603944	1.25359476	0.81314123	0.35179949	-0.01795544	0.30099368	0.60294223	0.23232409	0.45680115	-0.08323594	0.40882263	1.53047073	0.87636077	0.65008795	0.12271574	0.39949584	1.08718801	0.42157099	1.81303346	0.87923282	-0.09162485	0.31577048	0.86491734	0.91667199	0.40980494	0.40377462	0.94292516	1.04315221	1.06387365	0.02283232	0.06920085	0.45218852	0.56841975	0.24978963	0.91070223	1.36151373	0.16917019	0.92219484	1.00258052	1.15479398	0.50760710	0.30578709	-1.18441331	0.46070385	0.61946464	1.07544649	0.60854745	-0.09941190	0.98260248	0.01477521	0.84308892	0.62104559	0.15303123	1.04147840	0.28894526	0.91868049	0.39732087	-0.50404495	0.19068795	0.55209053	0.94141930	1.25725269	0.36057279	0.30245924	0.85334265	0.05930678	0.92977804	0.48664704	-0.33113396	0.69733518	0.36767215	0.29000753	0.73361450	0.77046710	1.13968825	0.58273149	0.09473592	1.28589630	0.32062069	0.14388812	0.10597895	1.72252786	-0.04606824	-0.54416740	0.35924539	-0.52838951	-0.15746364	0.24156052	-0.36420235	1.05417037	-0.06486062	0.34989482	0.11422098	0.34126377	0.98572934	0.62989229	0.39022040	-0.00815840	-0.11914089	-0.79766929	0.30234644	-0.09765840	1.17019057	0.29339194	
0.46987113	-0.77651769	0.73392552	0.76020092	0.25156000	0.81343776	0.74138665	0.62719893	0.30685213	-0.14089431	-0.65586054	0.31450537	0.70067811	0.66457975	0.11897358	0.50302410	0.60384387	0.11101999	0.17577797	0.74116421	0.62961859	0.77556396	0.65435141	-0.17180946	0.83147651	0.53170574	0.64220619	0.15544254	-0.08643794	0.80868715	0.62313044	0.33208320	0.88447374	-0.47815800	0.89719939	0.82439756	0.52320528	1.09405136	0.37390497	0.81835490	0.70764583	0.69516790	0.42424932	0.19069435	0.56713998	0.79920471	0.80180883	-0.34856775	0.64047605	-0.64383173	1.16464245	0.22083673	0.27491149	-0.18351525	0.89501244	0.73609084	0.23776446	-0.08364161	0.70056707	0.15335204	-0.82661939	0.33512691	0.36828235	0.44929290	0.29432175	0.67971545	-0.29296324	0.75116920	-0.36766469	0.59780753	0.60838670	0.09565283	0.77606279	0.70912272	0.47774288	0.23060250	0.77848643	-0.16210918	-0.56595618	0.33011976	0.24452452	0.20327395	0.39647034	-0.01189660	0.11462425	-0.54971242	0.11507495	1.35587156	0.20833874	-0.61536944	-0.02911254	0.38402298	-0.27836722	0.30336756	0.82540202	0.34107521	0.57759273	0.13039321	0.26559785	0.14996007	1.68622112	0.06246531	1.00752115	1.01027441	0.75553405	-0.68411052	0.70168048	0.04905949	0.19973935	0.21708182	1.20784521	0.69841129	-0.05125530	0.75572413	1.26876259	0.07923083	1.18835211	0.78877920	0.36524007	0.39115545	0.75105423	0.75867724	0.66554987	0.55031246	0.50573021	-0.28082919	0.52951318	1.89901757	
0.77215141	0.94024575	0.75647664	1.31535387	0.79036409	0.08260428	0.27392739	0.60615236	0.65304649	0.18289252	-0.06054208	0.76923764	0.75039089	-0.60667080	0.29989707	0.33501965	-0.53210193	0.95441079	0.48975804	0.61424685	0.42304793	0.48266286	-0.12382711	0.70297265	0.12612888	0.12571494	-0.25219297	0.19165634	0.04554823	0.68438840	0.22948694	0.53033829	0.72246379	0.66201776	0.19748771	1.55131602	0.23143333	0.19609864	0.27362075	0.51224089	0.08711272	0.76997596	0.36673281	-0.05643081	0.43210998	0.91180199	0.44668040	0.83463222	0.39680940	0.61833322	0.17772834	1.12495387	0.10149398	0.56453460	0.31927052	0.23278734	0.64049059	0.10783729	0.24887270	0.32518527	0.48865360	0.22524510	0.60218155	1.32002163	1.04029858	0.80121917	-0.03994995	0.12023238	0.66853303	0.70357168	0.75117052	0.68716973	-0.20361677	1.22380078	0.07793106	0.19578888	0.59705049	-0.18645629	1.26539123	0.16262978	0.02395572	0.30808949	1.11039186	-0.17396401	0.14550929	-0.00119235	1.30405736	0.68354648	0.26192200	-0.16803342	0.70391655	-0.05829353	1.13557100	0.21017353	0.00311851	0.28994656	0.31385717	0.14030500	0.03257259	0.04607746	0.47369912	-0.42998236	0.04329557	0.67020828	0.35714445	0.05451152	-0.23489702	0.68973684	0.37528145	0.06370138	0.61021763	-0.05481806	0.07359314	0.47321409	0.31403938	0.18913239	0.81146735	-0.01788098	0.61609721	0.95718509	0.97490811	0.84240550	0.95901769	0.92361432	0.64701521	0.19094419	0.94260782	1.06875324	
0.99716145	0.66972774	-0.14452128	0.56261450	1.20813966	0.45519596	0.21214454	0.82147676	0.22718938	0.48091835	0.67534566	0.63688940	-0.11163879	1.46811879	-0.21989268	-0.02838525	-0.33384430	0.64814925	1.48442686	-0.01156989	1.24077439	-0.18454812	0.53170353	0.62639540	0.12884124	0.61838686	0.71123898	0.21628904	-0.42797706	0.82694173	1.37064242	0.53464204	0.53869539	0.79533309	-0.01300647	0.87825710	1.01008034	1.42182910	0.68868631	0.55279070	1.81267262	0.19426413	1.39069521	1.31517363	0.09679277	0.44484085	0.31670105	0.36424115	0.67100656	0.77514040	1.51862121	0.86014116	1.90471864	1.10806537	1.01119244	-0.98219979	1.14517009	-0.32733628	1.00752997	-0.14298978	-0.12395218	0.72835070	0.75086647	1.54047668	0.66461354	1.48386073	-0.30859739	0.05464589	1.29830873	1.15902889	0.55602568	0.36638272	0.74897891	-0.11372824	0.94962513	0.79815060	0.81939477	-0.05620189	0.49042451	0.71927512	0.35411030	0.12884371	0.16514437	1.26491308	1.28944457	-0.27557349	0.65685576	1.10890591	1.25330722	1.36306870	0.80741680	1.65324390	0.03454889	1.81218851	1.61673892	0.70885462	0.72985852	0.36223891	0.77533799	0.29730925	0.48973870	1.13230479	0.31705922	1.06297481	0.43923849	1.61961412	0.21938184	0.21357796	0.62851137	-0.31263202	0.56990200	0.38940379	0.84080815	0.84500390	0.31135318	0.64103854	0.13454914	0.07273966	1.16512895	0.73749626	1.23494351	0.87884372	0.05426680	0.18434794	0.07070300	0.63707155	0.92490327	0.00739488	
0.49283144	0.57241875	0.53756875	1.02612722	0.90211028	0.58979350	0.02168243	0.36434212	-0.18190874	0.43463835	0.04132735	0.48334086	0.73401952	0.43335414	0.41962269	0.75610322	0.08944040	0.45057186	0.29839054	0.52556741	0.61754501	0.20251337	0.33186814	0.32269868	0.88835144	0.48398885	1.07071221	0.16165775	0.11763289	0.57789510	0.41728228	0.77078724	0.36129585	1.37260067	0.22977991	0.39907306	0.55988216	1.24131536	0.87193620	0.52437919	0.39157227	0.73775578	0.88712263	0.02780360	1.06233335	2.06132913	-0.04494245	0.84669095	1.15980744	0.65911406	0.49203172	0.61152279	0.63086498	0.46133065	0.57727575	-0.60720223	0.10827658	1.38762569	0.54444230	0.14647987	0.64868999	0.26669508	1.44470620	-0.30476105	0.68038404	0.45294553	0.46528307	0.31129366	0.82118183	0.29007030	0.65788949	-0.04773642	0.08381595	1.69363797	0.24913332	0.33445436	0.74318630	-0.01288556	-0.51416802	0.77395570	0.37439176	0.00054817	0.77986991	0.39403117	0.25677985	0.40385428	0.18276183	1.09106886	0.36511418	0.52164459	0.23622625	0.47574836	0.73583627	0.87511194	0.27853429	-0.29212758	0.15437217	0.10995204	0.86822629	1.14440298	0.23939677	0.83071434	0.83516258	0.37742329	0.23159026	1.14883411	0.67903519	0.73746896	0.55974281	0.15732113	0.44078469	0.75456011	0.03918978	-0.08508407	0.03669428	-0.04975499	0.96919805	0.58552164	0.09351030	0.36733353	0.19289325	0.96135515	0.62796384	0.97718406	0.63106537	-0.13074726	0.63877338	0.30543199	
