fileName,Mean Squared Error,R2 score,HIT@10
blogData_test-2012.02.01.00_00.csv,506.7689794213428,0.6828438050166532,5.0
blogData_test-2012.02.02.00_00.csv,323.7146008787593,0.6667303632598979,5.0
blogData_test-2012.02.03.00_00.csv,800.3697362197111,0.5354279125838929,6.0
blogData_test-2012.02.04.00_00.csv,100.85766408094445,-0.32376791509411107,4.0
blogData_test-2012.02.05.00_00.csv,170.72698558598432,0.8319993724245606,6.0
blogData_test-2012.02.06.00_00.csv,169.29993337321707,0.7506619312734885,7.0
blogData_test-2012.02.07.00_00.csv,315.5421061786133,-0.9005570330565034,7.0
blogData_test-2012.02.08.00_00.csv,887.5991010037067,0.3621581546697714,6.0
blogData_test-2012.02.09.00_00.csv,634.3541806931321,0.3913706949363498,5.0
blogData_test-2012.02.10.00_00.csv,306.8847836881491,0.6190141247004783,5.0
blogData_test-2012.02.11.00_00.csv,47.38833665301773,-1.7640890723945235,3.0
blogData_test-2012.02.12.00_00.csv,23.359917210987586,-2.859145485996054,3.0
blogData_test-2012.02.13.00_00.csv,277.71839230113983,-0.007552877666435309,6.0
blogData_test-2012.02.14.00_00.csv,1199.5400566179974,0.37336693369403307,5.0
blogData_test-2012.02.15.00_00.csv,2482.630751401509,0.13148404527744317,4.0
blogData_test-2012.02.16.00_00.csv,935.9121030158401,0.38637224940897796,5.0
blogData_test-2012.02.17.00_00.csv,236.91226553506493,0.03478396002416395,3.0
blogData_test-2012.02.18.00_00.csv,381.25399227692003,0.25368570369269805,5.0
blogData_test-2012.02.19.00_00.csv,846.4966180721127,0.6357467751314871,5.0
blogData_test-2012.02.20.00_00.csv,443.4026091021913,0.5743978585347076,4.0
blogData_test-2012.02.21.00_00.csv,1158.3577494047267,0.4769487733352551,9.0
blogData_test-2012.02.22.00_00.csv,236.68246432007368,0.04930780642195198,7.0
blogData_test-2012.02.23.00_00.csv,827.1696407230168,0.5197954900843442,6.0
blogData_test-2012.02.24.00_00.csv,394.39138820505616,0.6721167987671823,5.0
blogData_test-2012.02.25.00_00.csv,702.0509349603893,0.4214433418240773,5.0
blogData_test-2012.02.26.00_00.csv,1500.3348634713843,0.03180950487519574,4.0
blogData_test-2012.02.27.00_00.csv,155.22544934713562,-0.16146784683433402,5.0
blogData_test-2012.02.28.00_00.csv,783.1800482131467,0.31885468914771475,6.0
blogData_test-2012.02.29.00_00.csv,941.5011790855488,0.2334672660229814,6.0
blogData_test-2012.03.01.00_00.csv,503.83969309174637,-0.3788339016114717,6.0
blogData_test-2012.03.02.00_00.csv,500.2638292847535,-0.014089659059920656,6.0
blogData_test-2012.03.03.00_00.csv,233.6592762738054,0.0073856487720354025,6.0
blogData_test-2012.03.04.00_00.csv,510.7392003793109,0.0383392789065663,5.0
blogData_test-2012.03.05.00_00.csv,1874.4886410603456,0.07044515661808304,3.0
blogData_test-2012.03.06.00_00.csv,68.02455179378401,0.9635391375376923,6.0
blogData_test-2012.03.07.00_00.csv,1229.1131069612566,-0.8204308944487453,5.0
blogData_test-2012.03.08.00_00.csv,730.5031989590124,-1.682069387264446,7.0
blogData_test-2012.03.09.00_00.csv,2659.2908934426023,0.09293118221029073,5.0
blogData_test-2012.03.10.00_00.csv,77.59871395303436,0.40654311658479014,3.0
blogData_test-2012.03.11.00_00.csv,215.38640858764032,0.6948582559861927,4.0
blogData_test-2012.03.12.00_00.csv,228.33698018635462,0.19041860876826056,7.0
blogData_test-2012.03.13.00_00.csv,359.0428694769991,-0.7215178672337492,4.0
blogData_test-2012.03.14.00_00.csv,445.65552697824,0.29130342002059817,5.0
blogData_test-2012.03.15.00_00.csv,279.05087401399055,0.25748098623161464,5.0
blogData_test-2012.03.16.00_00.csv,776.7101916735992,0.05546029085158044,5.0
blogData_test-2012.03.17.00_00.csv,703.734220402314,0.06470583033986554,4.0
blogData_test-2012.03.18.00_00.csv,139.26970260196248,-0.009087143489019178,4.0
blogData_test-2012.03.19.00_00.csv,137.905723687962,0.4334839022464708,7.0
blogData_test-2012.03.20.00_00.csv,203.26841659949667,0.3890136587087466,4.0
blogData_test-2012.03.21.00_00.csv,288.77324392669044,-0.8167840268086508,8.0
blogData_test-2012.03.22.00_00.csv,403.94347993579487,0.010907214163093593,4.0
blogData_test-2012.03.23.00_00.csv,916.8322921898562,-0.48924950956377744,4.0
blogData_test-2012.03.24.00_00.csv,87.78477840178414,-0.9634736856635839,2.0
blogData_test-2012.03.25.00_00.csv,778.4662418712503,0.1731593622454246,2.0
blogData_test-2012.03.26.01_00.csv,251.45689278093872,0.03935064952255096,4.0
blogData_test-2012.03.27.01_00.csv,553.6957120164531,0.567070926432945,5.0
blogData_test-2012.03.28.01_00.csv,791.9557678958871,0.22231162694132378,5.0
blogData_test-2012.03.29.01_00.csv,798.4446447158882,0.1356090275244196,5.0
blogData_test-2012.03.30.01_00.csv,1380.7811963990812,0.406162250049356,3.0
blogData_test-2012.03.31.01_00.csv,1603.2317727105055,0.29566826573549154,6.0
Average,625.3479145548862,0.06413031742198953,5.016666666666667
