fileName,Mean Squared Error,R2 score,HIT@10
blogData_test-2012.02.01.00_00.csv,561.3563569665696,0.6486808517590719,5.0
blogData_test-2012.02.02.00_00.csv,485.77629088355667,0.49988512238794147,5.0
blogData_test-2012.02.03.00_00.csv,872.8941806645114,0.493331327693575,8.0
blogData_test-2012.02.04.00_00.csv,38.11300806455431,0.4997625843972684,5.0
blogData_test-2012.02.05.00_00.csv,270.9667609147811,0.7333603370930459,6.0
blogData_test-2012.02.06.00_00.csv,190.1379519979578,0.7199725434133875,7.0
blogData_test-2012.02.07.00_00.csv,743.3747438141305,-3.477456636968725,6.0
blogData_test-2012.02.08.00_00.csv,744.403992530123,0.46506027808085804,5.0
blogData_test-2012.02.09.00_00.csv,464.2508153113874,0.5545758825306946,6.0
blogData_test-2012.02.10.00_00.csv,399.9546620165484,0.5034713837642014,6.0
blogData_test-2012.02.11.00_00.csv,20.205179396918403,-0.17853715748085075,5.0
blogData_test-2012.02.12.00_00.csv,11.635630549218698,-0.9222495827003292,5.0
blogData_test-2012.02.13.00_00.csv,409.6330232027092,-0.4861346700709579,5.0
blogData_test-2012.02.14.00_00.csv,742.2463476741586,0.6122546285708719,5.0
blogData_test-2012.02.15.00_00.csv,1201.8463075113823,0.579549760829812,5.0
blogData_test-2012.02.16.00_00.csv,1160.4783462908915,0.2391361165760918,6.0
blogData_test-2012.02.17.00_00.csv,130.43426672511143,0.4685912689187879,6.0
blogData_test-2012.02.18.00_00.csv,216.63172977394476,0.5759379305157705,5.0
blogData_test-2012.02.19.00_00.csv,427.00883322151867,0.8162552085529668,8.0
blogData_test-2012.02.20.00_00.csv,257.6926789704107,0.7526524342474987,4.0
blogData_test-2012.02.21.00_00.csv,851.9235265024954,0.6153177670795775,6.0
blogData_test-2012.02.22.00_00.csv,145.410825460966,0.4159223539242325,7.0
blogData_test-2012.02.23.00_00.csv,347.15466172898914,0.7984630648982838,4.0
blogData_test-2012.02.24.00_00.csv,259.30749291941066,0.7844208230077612,8.0
blogData_test-2012.02.25.00_00.csv,915.7734634112867,0.2453156768927055,6.0
blogData_test-2012.02.26.00_00.csv,1340.1790672619045,0.1351606456134652,6.0
blogData_test-2012.02.27.00_00.csv,99.98348637931838,0.25187780011332395,7.0
blogData_test-2012.02.28.00_00.csv,577.7392178975381,0.49753015278643187,7.0
blogData_test-2012.02.29.00_00.csv,1190.8116787660354,0.030488594116405476,6.0
blogData_test-2012.03.01.00_00.csv,1950.756541311768,-4.338541781902073,8.0
blogData_test-2012.03.02.00_00.csv,344.67920025444204,0.3012974510453459,5.0
blogData_test-2012.03.03.00_00.csv,135.59897819677326,0.4239582784111612,8.0
blogData_test-2012.03.04.00_00.csv,444.27487500667723,0.16348364028976714,8.0
blogData_test-2012.03.05.00_00.csv,1355.9084190843619,0.3276079616949725,6.0
blogData_test-2012.03.06.00_00.csv,1192.8722162619945,0.36062570549401163,6.0
blogData_test-2012.03.07.00_00.csv,513.6778908907447,0.23919523998513548,6.0
blogData_test-2012.03.08.00_00.csv,170.70433584628046,0.3732527467380652,8.0
blogData_test-2012.03.09.00_00.csv,1802.724755174072,0.38510096187366105,5.0
blogData_test-2012.03.10.00_00.csv,186.53001603958143,-0.42653810022209093,4.0
blogData_test-2012.03.11.00_00.csv,86.30067291095109,0.8777363065093426,9.0
blogData_test-2012.03.12.00_00.csv,227.6461103362403,0.19286812602980596,7.0
blogData_test-2012.03.13.00_00.csv,86.18449239502796,0.5867676086907596,5.0
blogData_test-2012.03.14.00_00.csv,251.13121749888086,0.600642594574598,5.0
blogData_test-2012.03.15.00_00.csv,281.22927050529324,0.25168454921978334,6.0
blogData_test-2012.03.16.00_00.csv,510.24602385914113,0.3795013427961017,6.0
blogData_test-2012.03.17.00_00.csv,693.48632594403,0.0783257391921679,8.0
blogData_test-2012.03.18.00_00.csv,133.17247929505137,0.03509066069262712,5.0
blogData_test-2012.03.19.00_00.csv,268.2817062824507,-0.1021000526830167,6.0
blogData_test-2012.03.20.00_00.csv,236.34348411750452,0.28959627341663907,6.0
blogData_test-2012.03.21.00_00.csv,71.8805058572916,0.54777197116778,8.0
blogData_test-2012.03.22.00_00.csv,337.58252984414275,0.17339810770931163,2.0
blogData_test-2012.03.23.00_00.csv,553.9250359185364,0.10023611176868052,5.0
blogData_test-2012.03.24.00_00.csv,86.65760452085996,-0.9382622960052038,5.0
blogData_test-2012.03.25.00_00.csv,517.045989319638,0.45082443841129205,5.0
blogData_test-2012.03.26.01_00.csv,121.5700527908805,0.5355617777683709,5.0
blogData_test-2012.03.27.01_00.csv,487.08385422422697,0.6191540638976467,6.0
blogData_test-2012.03.28.01_00.csv,750.9767113490433,0.26255242965694225,5.0
blogData_test-2012.03.29.01_00.csv,765.3951109830872,0.17138823750750576,3.0
blogData_test-2012.03.30.01_00.csv,1014.8758579368346,0.5635285318715684,3.0
blogData_test-2012.03.31.01_00.csv,901.6208085380135,0.6038999734561672,6.0
Average,525.9614599883691,0.19937008482666654,5.833333333333333
