0.00118807	0.00000000
-0.00898528	-0.01048118
-0.00937052	-0.01429254
-0.02119027	-0.01762742
-0.02030401	-0.02048594
-0.01905761	-0.02096236
-0.01781325	-0.02286804
-0.01734738	-0.02382088
-0.01670278	-0.02191520
-0.01593162	-0.01810384
-0.01519172	-0.01667458
-0.01444743	-0.01476896
-0.01347162	-0.01381612
-0.01200868	-0.01476896
-0.00991629	-0.01238686
-0.00725864	-0.01095760
-0.00434647	-0.00952834
-0.00167440	-0.00714624
0.00032221	-0.00428778
0.00153117	-0.00381136
0.00214516	-0.00238210
0.00243117	-0.00047642
0.00256662	0.00095284
0.00260820	0.00238204
0.00253429	0.00428772
0.00230609	0.00381136
0.00191106	0.00190568
0.00138234	0.00000000
0.00079338	-0.00238210
0.00023945	-0.00524062
-0.00018738	-0.00619340
-0.00042189	-0.00619340
-0.00043915	-0.00524062
-0.00026057	-0.00428778
0.00005146	-0.00238210
0.00040962	-0.00095284
0.00072299	0.00000000
0.00092055	0.00047636
0.00096809	-0.00238210
0.00087251	-0.00333494
0.00067230	-0.00381136
0.00041489	-0.00571698
0.00013481	-0.00619340
-0.00016008	-0.00428778
-0.00048946	-0.00428778
-0.00088937	-0.00571698
-0.00139759	-0.00619340
-0.00204089	-0.00809908
-0.00282839	-0.00952834
-0.00374953	-0.00952834
-0.00477807	-0.00952834
-0.00587682	-0.01000476
-0.00700192	-0.01000476
-0.00810644	-0.00952834
-0.00914192	-0.01048118
-0.01005973	-0.00952834
-0.01081200	-0.00714624
-0.01135173	-0.00571698
-0.01163596	-0.00571698
-0.01162708	-0.00381136
-0.01129652	-0.00285852
-0.01062645	-0.00333494
-0.00961236	-0.00381136
-0.00826434	-0.00285852
-0.00660668	-0.00333494
-0.00467713	-0.00238210
-0.00252528	0.00000000
-0.00020991	0.00333488
0.00220374	0.00381136
0.00464691	0.00428772
0.00704967	0.00381136
0.00934325	0.00524056
0.01146199	0.00619340
0.01334494	0.00952840
0.01493611	0.01191044
0.01618621	0.01429248
0.01705360	0.01524532
0.01750503	0.01715100
0.01751700	0.01715100
0.01707781	0.01524532
0.01618819	0.01476896
0.01486315	0.01333964
0.01313356	0.01143396
0.01104615	0.01000476
0.00866314	0.00905192
0.00605994	0.00666988
0.00332056	0.00428772
0.00053095	-0.00095284
-0.00223068	-0.00714624
-0.00490520	-0.00952834
-0.00746308	-0.01238686
-0.00990980	-0.01429254
-0.01228018	-0.01429254
-0.01462038	-0.01429254
-0.01695946	-0.01572180
-0.01928396	-0.01715100
-0.02152602	-0.01762742
-0.02357783	-0.02191520
-0.02532761	-0.02429730
-0.02668998	-0.02572656
