0.00160518	0.00000000
-0.00091138	-0.00096184
0.00330626	-0.00128245
-0.00276972	-0.00384736
-0.01304318	-0.01025969
-0.01685826	-0.01282459
-0.01786141	-0.01827508
-0.01810495	-0.02596986
-0.01732479	-0.02661109
-0.01484711	-0.02116060
-0.00906782	-0.00897723
0.00118299	0.00512981
0.01518001	0.02212250
0.03087793	0.03622961
0.04591580	0.04552746
0.05810191	0.04873359
0.06595977	0.05450463
0.06964727	0.06091702
0.07100613	0.06797051
0.07210155	0.07085609
0.07401247	0.07470345
0.07684128	0.07438278
0.08022712	0.07758892
0.08373000	0.08015394
0.08699696	0.09009302
0.08980407	0.09554338
0.09205221	0.09971142
0.09374996	0.09907019
0.09499048	0.09650528
0.09592457	0.09297848
0.09672765	0.08656621
0.09756361	0.08656621
0.09854142	0.08624554
0.09966384	0.09137547
0.10076909	0.09458160
0.10148348	0.10163510
0.10126002	0.10291755
0.09959586	0.10067332
0.09641336	0.09586406
0.09231989	0.09233725
0.08839484	0.08881056
0.08559878	0.08752811
0.08431844	0.08913112
0.08435760	0.08913112
0.08522157	0.09009302
0.08640294	0.09009302
0.08752792	0.08945179
0.08838065	0.08784866
0.08887048	0.08560431
0.08899461	0.08207762
0.08881058	0.07823014
0.08841597	0.08239818
0.08792703	0.08464253
0.08745293	0.08656621
0.08706607	0.08913112
0.08677532	0.09233725
0.08651762	0.08688676
0.08618005	0.08560431
0.08566318	0.08528376
0.08497305	0.08560431
0.08430041	0.08303940
0.08403252	0.08336008
0.08467539	0.08528376
0.08671604	0.08848989
0.09048469	0.09073424
0.09607007	0.09586406
0.10330294	0.09618473
0.11179443	0.09586406
0.12100767	0.10965049
0.13033985	0.12952864
0.13919462	0.14203274
0.14703335	0.15613973
0.15339984	0.17088807
0.15791996	0.17056751
0.16029017	0.16062844
0.16026385	0.15774286
0.15765230	0.15133059
0.15234481	0.14491820
0.14435561	0.13626158
0.13388617	0.12792563
0.12138079	0.11862779
0.10753740	0.10612381
0.09323891	0.08913112
0.07940032	0.07117665
0.06678401	0.05931389
0.05585785	0.04873359
0.04675375	0.04392433
0.03932391	0.03911507
0.03324910	0.03719139
0.02814876	0.03174090
0.02366503	0.02051938
0.01951315	0.01282465
0.01550998	0.00609171
0.01159211	-0.00096184
0.00782620	-0.00480926
0.00441109	-0.00480926
0.00166355	-0.00416797
-0.00001485	-0.00032061
-0.00018982	0.00320613
0.00154500	0.00641227
0.00550543	0.01154220
0.01186021	0.01763391
0.02058293	0.02500796
0.03140782	0.03334403
0.04378481	0.04296243
0.05685185	0.05835199
0.06948960	0.07406223
0.08055124	0.08496308
0.08924961	0.09426093
0.09545650	0.10323822
0.09962708	0.11125362
0.10238077	0.10965049
0.10409608	0.10516191
0.10479701	0.10323822
0.10430083	0.09810841
0.10242048	0.09041357
0.09908004	0.08881056
0.09434532	0.09265792
0.08842367	0.09458160
0.08165380	0.08945179
0.07446773	0.08239818
0.06732288	0.06925297
0.06062306	0.05322218
0.05465688	0.03590894
0.04956476	0.03142035
0.04533766	0.03238213
0.04184186	0.03206158
0.03886451	0.03590894
0.03616300	0.04200065
0.03351130	0.04039752
0.03072746	0.03398526
0.02768307	0.03206158
0.02429926	0.02821422
0.02053485	0.02276373
0.01637397	0.01859570
0.01181924	0.01218343
0.00689046	0.00769472
0.00162655	0.00192368
-0.00391295	-0.00673294
-0.00965825	-0.01506895
-0.01555956	-0.02212250
-0.02163569	-0.02725232
-0.02799620	-0.03558832
-0.03473860	-0.04680985
-0.04163637	-0.05482525
-0.04774531	-0.05578709
-0.05128501	-0.05354279
-0.05004594	-0.04616863
-0.04222278	-0.03142035
-0.02745515	-0.01122153
-0.00781633	0.00384736
0.01201155	0.01282465
0.02656122	0.02372551
0.03297991	0.03174090
0.03285855	0.03462648
0.03045094	0.03687084
0.02935834	0.03783262
0.03086002	0.03847384
0.03441307	0.04071820
0.03878601	0.04200065
0.04271607	0.04296243
0.04516646	0.04745114
0.04570678	0.05065727
0.04506153	0.05322218
0.04520379	0.05418408
0.04852967	0.04937482
0.05660194	0.06700861
0.06939320	0.08464253
0.08541451	0.10323822
0.10242693	0.12023079
0.11824651	0.13722348
0.13133088	0.13305545
0.14107037	0.13305545
0.14779280	0.12984931
0.15253155	0.13081121
0.15664041	0.14427698
0.16137226	0.15549850
0.16749527	0.15742230
0.17496838	0.16800261
0.18272994	0.17730045
0.18880895	0.17954469
0.19101375	0.17858291
0.18806279	0.17633855
0.18044449	0.16896439
0.17038374	0.16447580
0.16094868	0.15998721
0.15477215	0.15613973
0.15302546	0.15710163
0.15519263	0.16030777
0.15965568	0.16159022
0.16458566	0.16159022
0.16861121	0.16351390
0.17103292	0.16672015
0.17166100	0.16864383
0.17052974	0.16704071
0.16776277	0.16607893
0.16367443	0.15838408
0.15889914	0.15357482
0.15428801	0.15197182
0.15060668	0.15165114
0.14828430	0.15325427
0.14735200	0.15774286
0.14753424	0.16094899
0.14839132	0.15453672
0.14943872	0.15165114
0.15020563	0.14491820
0.15023358	0.14235330
0.14908741	0.13754404
0.14663278	0.14235330
0.14376323	0.14299452
0.14217152	0.14620066
0.14150618	0.14395642
0.13917531	0.14363575
0.13436468	0.13882649
0.12843572	0.12792563
0.12258072	0.11445975
0.11698429	0.10772681
0.11132868	0.10227633
0.10540144	0.09137547
0.09936251	0.08977234
0.09365566	0.09394038
0.08872996	0.09426093
0.08480579	0.08945179
0.08183132	0.08656621
0.07959643	0.08239818
0.07787383	0.07502401
0.07650116	0.06893229
0.07539867	0.06540561
0.07455300	0.07085609
0.07398875	0.07053542
0.07374081	0.07598591
0.07383265	0.08143640
0.07426468	0.08752811
0.07501477	0.08528376
0.07604676	0.09265792
0.07732174	0.09009302
0.07880583	0.08720744
0.08047175	0.08239818
0.08229363	0.08592498
0.08423971	0.08239818
0.08626492	0.08496308
